Date,Consumer Sentiment,PCE Total,PCE Durables,PCE Nondurables,PCE Services,Real Disposable Income,Recession Flag,Sentiment_MoM,Spending_MoM,Sentiment_Z,Spending_Z,Divergence_Raw,Divergence_3m,Divergence_6m,High_Divergence_Flag,Event_Label
2003-09-01,87.7,7853.7,1041.1,1743.6,5069.0,10940.8,0,-0.0179171332586784,0.0002037671450949,-0.3096827200592065,-0.3393463639625197,0.0296636439033131,-0.3791848194369069,0.2727153821054679,0,
2003-10-01,89.6,7867.4,1036.2,1730.0,5101.2,10982.3,0,0.0216647662485744,0.0017444007283191,0.3979977137986109,-0.1963765185344101,0.594374232333021,-0.153153705126285,0.0344711834539014,0,
2003-11-01,93.7,7922.6,1053.5,1746.1,5123.0,11048.4,0,0.0457589285714286,0.0070162950911356,0.8287745956143421,0.292852023782462,0.5359225718318801,0.3866534826894047,-0.1170437532899288,0,
2003-12-01,92.6,7950.4,1051.5,1749.5,5149.4,11057.2,0,-0.0117395944503736,0.0035089490823718,-0.1992351822083865,-0.0326275206050123,-0.1666076616033742,0.3212297141871756,-0.0289775526248656,0,
2004-01-01,103.8,8007.1,1048.1,1775.3,5183.7,11051.2,0,0.1209503239740821,0.0071317166431879,2.173113295458044,0.3035630725585421,1.8695502228995016,0.7462883777093358,0.2965673362915254,0,
2004-02-01,94.4,8040.4,1065.2,1764.8,5210.4,11071.0,0,-0.0905587668593448,0.0041588090569617,-1.608434508695331,0.0276790838522201,-1.6361135925475512,0.022276322916192,0.2044649028027984,0,
2004-03-01,95.8,8098.8,1079.4,1796.9,5222.5,11115.6,0,0.0148305084745761,0.0072633202328242,0.2758087696901277,0.315775804432607,-0.0399670347424792,0.064489865203157,0.1928597896951663,0,
2004-04-01,94.2,8107.2,1062.8,1788.1,5256.3,11153.3,0,-0.0167014613778705,0.0010371906949178,-0.2879478560241624,-0.262005173044848,-0.0259426829793144,-0.567341103423115,0.0894736371431104,0,
2004-05-01,90.2,8176.5,1091.5,1810.0,5274.9,11208.9,0,-0.0424628450106157,0.0085479573712254,-0.7485328045221028,0.434989337818048,-1.1835221423401507,-0.4164772866873148,-0.1971004818855613,0,
2004-06-01,95.6,8157.6,1043.6,1810.9,5303.1,11215.8,0,0.0598669623059866,-0.0023115024766097,1.0810105812148638,-0.572761832079577,1.653772413294441,0.1481025293249918,0.1062961972640745,0,
2004-07-01,96.7,8236.9,1076.9,1815.1,5345.0,11240.5,0,0.0115062761506277,0.0097209963714817,0.216375185083484,0.5438466328776551,-0.327471447794171,0.047592941053373,-0.2598740811848709,0,
2004-08-01,95.9,8271.6,1079.0,1825.1,5367.5,11274.6,0,-0.0082730093071354,0.0042127499423327,-0.1372564871808192,0.0326847647147728,-0.169941251895592,0.3854532378682259,-0.0155120244095444,0,
2004-09-01,94.2,8341.5,1099.3,1838.7,5403.5,11279.6,0,-0.0177267987486965,0.0084506020600609,-0.3062797502604109,0.4259548250433326,-0.7322345753037435,-0.4098824249978355,-0.1308899478364218,0,
2004-10-01,91.7,8397.1,1098.6,1868.0,5430.4,11282.5,0,-0.0265392781316348,0.0066654678415154,-0.4638371012394377,0.2602954715974828,-0.7241325728369206,-0.5421028000120854,-0.2472549294793561,0,
2004-11-01,92.8,8444.5,1099.9,1880.6,5463.9,11246.1,0,0.0119956379498362,0.0056448059449094,0.225124430943044,0.1655786776881008,0.0595457532549431,-0.4656071316285737,-0.0400769468801738,0,
2004-12-01,97.1,8504.4,1122.6,1883.8,5498.0,11659.0,0,0.0463362068965516,0.0070933743856946,0.839095691384516,0.3000049347333897,0.5390907566511263,-0.0418320209769504,-0.2258572229873929,0,
2005-01-01,95.5,8497.7,1096.4,1886.1,5515.2,11226.5,0,-0.0164778578784757,-0.0007878274775409,-0.2839500736177163,-0.4313657327918724,0.147415659174156,0.2486840563600751,-0.1467093718260051,0,
2005-02-01,94.1,8559.1,1113.2,1897.2,5548.7,11229.0,0,-0.0146596858638744,0.0072254845428763,-0.2514431758654891,0.3122646757629287,-0.5637078516284177,0.0409328547322881,-0.2123371384481427,0,
2005-03-01,92.6,8598.4,1120.2,1892.7,5585.5,11268.8,0,-0.0159404888416577,0.0045916042574569,-0.2743425116297567,0.067842211276286,-0.3421847229060428,-0.2528256384534349,-0.1473288297151926,0,
2005-04-01,87.7,8678.4,1142.8,1922.4,5613.2,11304.2,0,-0.0529157667386608,0.0093040565686639,-0.9354194440131988,0.5051548765698821,-1.440574320583081,-0.7821556317058472,-0.266735787672886,0,
2005-05-01,86.9,8671.6,1116.4,1913.3,5641.9,11352.7,0,-0.0091220068415051,-0.0007835545722713,-0.152435620849147,-0.430969209820689,0.278533588971542,-0.5014084848391941,-0.2302378150534528,0,
2005-06-01,96.0,8753.4,1154.6,1922.7,5676.1,11375.5,0,0.1047180667433831,0.0094330919322846,1.88289855128166,0.5171292786551657,1.3657692726264945,0.0679095136716517,-0.0924580623908915,0,
2005-07-01,96.5,8853.8,1202.2,1947.3,5704.3,11387.1,0,0.0052083333333332,0.0114698288664976,0.1037749571803745,0.7061372087904687,-0.6023622516100942,0.3473135366626473,-0.2174210475215998,0,
2005-08-01,89.1,8850.1,1139.5,1984.4,5726.2,11405.3,0,-0.0766839378238342,-0.0004178996589033,-1.3603679642953084,-0.3970366595936349,-0.9633313047016736,-0.0666414278950911,-0.2840249563671425,0,
2005-09-01,76.9,8900.4,1113.8,2026.4,5760.3,11365.2,0,-0.1369248035914702,0.0056835515982869,-2.4374077868687403,0.1691742504022793,-2.60658203727102,-1.3907585311942623,-0.6614245087613053,1,
2005-10-01,74.2,8938.5,1099.6,2051.7,5787.1,11428.7,0,-0.035110533159948,0.0042807064851018,-0.6170816284767229,0.038991089931431,-0.656072718408154,-1.4086620201269493,-0.5306742417321508,1,
2005-11-01,81.6,8946.2,1116.4,2003.3,5826.5,11500.1,0,0.0997304582210241,0.000861442076411,1.7937256463186426,-0.2783145363455837,2.0720401826642263,-0.3968715243383157,-0.2317564761167033,0,
2005-12-01,91.5,8981.1,1128.2,2004.2,5848.8,11535.2,0,0.1213235294117647,0.0039010976727549,2.179785794487781,0.0037636264934328,2.1760221679943483,1.1973298774168069,-0.0967143268887277,1,
2006-01-01,91.2,9071.6,1167.9,2041.8,5861.9,11651.8,0,-0.0032786885245901,0.0100767166605426,-0.0479635744551635,0.5768572561020644,-0.6248208305572279,1.2077471733671157,-0.1004574233799167,1,
2006-02-01,86.7,9096.0,1143.5,2047.9,5904.6,11702.8,0,-0.0493421052631578,0.0026897129503065,-0.8715263430016748,-0.1086521279132523,-0.7628742150884225,0.2627757074495659,-0.0670479084443748,0,
2006-03-01,88.9,9132.9,1151.0,2038.4,5943.4,11747.5,0,0.0253748558246829,0.0040567282321899,0.4643299978364362,0.0182060463319963,0.4461239515044398,-0.3138570313804035,0.4417364230182016,0,
2006-04-01,87.4,9191.6,1151.0,2072.1,5968.5,11744.4,0,-0.0168728908886389,0.0064273122447415,-0.2910128254184282,0.2381947792398994,-0.5292076046583277,-0.2819859560807701,0.4628806086431726,0,
2006-05-01,79.1,9231.8,1147.2,2076.1,6008.5,11736.8,0,-0.0949656750572083,0.0043735584664257,-1.6872251363372444,0.0476076964770265,-1.734832832814271,-0.6059721619893863,-0.1715982272699102,0,
2006-06-01,84.9,9259.6,1149.5,2082.3,6027.8,11751.9,0,0.0733249051833124,0.0030113304014385,1.3216236637809116,-0.0788062269955936,1.4004298907765051,-0.2878701822320311,-0.3008636068062174,0,
2006-07-01,84.7,9343.8,1168.7,2116.8,6058.3,11746.9,0,-0.0023557126030624,0.0090932653678343,-0.0314617893281678,0.4855935832627879,-0.5170553725909557,-0.2838194382095738,-0.2829026971451721,0,
2006-08-01,82.0,9342.2,1146.0,2123.0,6073.2,11737.0,0,-0.0318772136953955,-0.0001712365418778,-0.559273464897909,-0.3741464746087366,-0.1851269902891723,0.2327491759654591,-0.1866114930119637,0,
2006-09-01,85.4,9375.4,1166.9,2098.9,6109.5,11800.1,0,0.0414634146341463,0.0035537667787028,0.7519755737225008,-0.0284684660532605,0.7804440397757613,0.0260872256318778,-0.1308914783000767,0,
2006-10-01,93.6,9393.6,1168.3,2083.1,6142.2,11853.7,0,0.0960187353629975,0.0019412505066451,1.727364161012792,-0.1781089806290442,1.905473141641836,0.8335967303761418,0.2748886460832838,0,
2006-11-01,92.1,9400.2,1164.4,2072.0,6163.8,11901.9,0,-0.016025641025641,0.0007026060296373,-0.2758649381746021,-0.2930544234303,0.0171894852556978,0.9010355555577652,0.566892365761612,1,
2006-12-01,91.7,9488.3,1175.5,2123.4,6189.3,11958.6,0,-0.0043431053203039,0.0093721410182761,-0.0669941654367371,0.5114730714626196,-0.5784672368993566,0.4480651299993926,0.237076177815635,0,
2007-01-01,96.9,9538.7,1183.5,2116.2,6239.0,11956.6,0,0.0567066521264993,0.0053118050651856,1.024507742624841,0.1346764016245763,0.8898313410002647,0.1095178631188687,0.4715572967475051,0,
2007-02-01,91.3,9566.0,1175.1,2120.9,6269.9,11996.0,0,-0.0577915376676987,0.0028620252235629,-1.0225928169287817,-0.0926616553303551,-0.9299311615984264,-0.2061890191658393,0.3474232681959628,0,
2007-03-01,88.4,9611.7,1178.5,2150.2,6283.1,12035.1,0,-0.0317634173055858,0.0047773363997491,-0.5572389117431971,0.0850780394210806,-0.6423169511642777,-0.2274722572541463,0.1102964363726229,0,
2007-04-01,87.1,9643.6,1181.2,2151.0,6311.3,12052.8,0,-0.0147058823529413,0.0033188717916705,-0.2522691178195779,-0.0502665758397345,-0.2020025419798434,-0.5914168849141824,-0.240949510897657,0,
2007-05-01,88.3,9685.8,1197.7,2170.3,6317.8,12059.9,0,0.0137772675086107,0.0043759591853662,0.2569779901411416,0.0478304817126475,0.2091475084284941,-0.2117239949052089,-0.2089565070355243,0,
2007-06-01,85.3,9706.8,1178.2,2177.0,6351.6,12053.3,0,-0.0339750849377123,0.0021681224059963,-0.5967810744220197,-0.1570554084264022,-0.4397256659956174,-0.1441935665156555,-0.185832911884901,0,
2007-07-01,90.4,9751.1,1180.7,2194.8,6375.7,12066.4,0,0.0597889800703401,0.004563810936663,1.0796163453888294,0.0652630082645431,1.0143533371242863,0.2612583931857211,-0.1650792458642308,0,
2007-08-01,83.4,9798.9,1192.4,2174.6,6432.0,12070.9,0,-0.077433628318584,0.0049020110551629,-1.3737715983095482,0.0966477704767975,-1.4704193687863458,-0.2985972325525589,-0.2551606137288841,0,
2007-09-01,83.4,9845.1,1202.6,2195.1,6447.4,12089.6,0,0.0,0.0047148149282063,0.0106557375650041,0.0792760854589247,-0.0686203478939205,-0.1748954598519932,-0.1595445131838246,0,
2007-10-01,80.9,9882.7,1209.0,2196.9,6476.7,12080.4,0,-0.0299760191846523,0.003819158769337,-0.525282217055841,-0.0038402531595664,-0.5214419638962745,-0.6868272268588469,-0.2127844168365631,0,
2007-11-01,76.1,9955.9,1197.7,2245.0,6513.2,12070.1,0,-0.0593325092707046,0.0074068827344753,-1.0501436789680827,0.3290983159589151,-1.3792419949269978,-0.6564347689057309,-0.4775160007291451,0,
2007-12-01,75.5,9972.8,1180.0,2255.9,6536.9,12120.5,0,-0.0078843626806832,0.0016974859128757,-0.1303079168330347,-0.2007301844451534,0.0704222676121186,-0.6100872304037178,-0.3924913451278558,0,
2008-01-01,78.4,9996.4,1168.4,2252.6,6575.4,12137.1,1,0.0384105960264902,0.0023664367078453,0.6973945651390331,-0.1386519636422206,0.8360465287812537,-0.157591066177875,-0.4222091465183611,0,
2008-02-01,70.8,9981.7,1148.4,2238.4,6594.9,12141.8,1,-0.0969387755102041,-0.0014705293905804,-1.72250198262314,-0.4947200488625831,-1.2277819337605569,-0.1071043791223947,-0.381769574014063,0,
2008-03-01,69.5,10035.3,1143.7,2267.6,6623.9,12145.9,1,-0.0183615819209038,0.0053698267830126,-0.3176289688756269,0.1400607812197795,-0.4576897500954064,-0.2831417183582365,-0.4466144743809773,0,
2008-04-01,62.6,10070.3,1139.1,2276.2,6655.0,12100.8,1,-0.0992805755395683,0.0034876884597372,-1.764370768139233,-0.0346004932604685,-1.729770274878765,-1.1384139862449094,-0.6480025262113923,1,2008 Financial Crisis
2008-05-01,59.8,10132.3,1143.7,2300.6,6687.9,12696.2,1,-0.0447284345047923,0.0061567182705579,-0.7890390302500737,0.2130838254842078,-1.0021228557342816,-1.0631942935694845,-0.5851493363459396,1,2008 Financial Crisis
2008-06-01,56.4,10187.1,1130.4,2340.6,6716.1,12376.6,1,-0.0568561872909698,0.0054084462560328,-1.0058697902763776,0.1436446444746992,-1.1495144347510768,-1.293802521788041,-0.7884721200731389,1,2008 Financial Crisis
2008-07-01,61.2,10185.1,1100.0,2356.3,6728.9,12188.7,1,0.0851063829787235,-0.0001963267269389,1.5322634112800169,-0.3764748282932192,1.908738239573236,-0.0809663503040407,-0.6096901682744752,1,2008 Financial Crisis
2008-08-01,63.0,10175.7,1114.3,2336.8,6724.6,12120.6,1,0.0294117647058822,-0.0009229168098496,0.5365054483341603,-0.4439019394340461,0.9804073877682064,0.5798770641967885,-0.2416586146863479,0,
2008-09-01,70.3,10116.4,1073.2,2303.1,6740.1,12149.0,1,0.1158730158730159,-0.0058276089114263,2.08233666157937,-0.8990543385965879,2.9813910001759583,1.9568455425058005,0.3315215103588795,1,2008 Financial Crisis
2008-10-01,57.6,10034.1,1026.6,2262.9,6744.6,12240.5,1,-0.1806543385490753,-0.0081353050492268,-3.2192433393926394,-1.113207115550808,-2.106036223841832,0.618587388034111,0.268810518865035,0,
2008-11-01,55.3,9885.2,1002.4,2153.0,6729.8,12345.9,1,-0.0399305555555555,-0.0148393976539997,-0.7032582794861796,-1.735342770567636,1.0320844910814562,0.6358130891385275,0.607845076667658,1,2008 Financial Crisis
2008-12-01,60.1,9801.5,995.0,2085.3,6721.2,12288.8,1,0.0867992766726943,-0.0084672034961357,1.5625304716974922,-1.1440070865296834,2.706537558227176,0.5441952751556,1.2505204088307,1,2008 Financial Crisis
2009-01-01,61.2,9847.2,1023.0,2110.3,6714.0,12361.5,1,0.0183028286189683,0.0046625516502576,0.3378900001734316,0.074426085529508,0.2634639146439236,1.3340286546508515,0.9763080213424814,1,2008 Financial Crisis
2009-02-01,56.3,9824.5,1006.2,2130.2,6688.1,12241.9,1,-0.0800653594771242,-0.0023052238199692,-1.420824030639927,-0.5721791766194069,-0.84864485402052,0.707118872950193,0.6714659810443603,1,2008 Financial Crisis
2009-03-01,57.3,9773.2,984.2,2106.2,6682.8,12242.7,1,0.0177619893428064,-0.0052216397781056,0.3282203941573924,-0.8428207771135561,1.1710411712709483,0.195286743964784,0.3697410095601919,0,
2009-04-01,65.1,9772.5,978.8,2119.6,6674.1,12320.0,1,0.1361256544502618,-7.162444235264687e-05,2.44443136227671,-0.3649025332673504,2.8093338955440608,1.0439100709314963,1.188969362791174,1,
2009-05-01,68.7,9791.6,998.9,2131.7,6661.0,12500.1,1,0.0552995391705071,0.0019544640573037,0.9993501246332864,-0.176882771285189,1.1762328959184756,1.7188693209111616,1.2129940969306772,1,
2009-06-01,70.8,9852.4,1006.4,2168.1,6678.0,12273.2,1,0.0305676855895196,0.0062094039789206,0.5571720308534733,0.2179730266952587,0.3391990041582146,1.4415885985402503,0.818437671252517,1,
2009-07-01,66.0,9886.3,1020.8,2175.0,6690.4,12218.7,0,-0.0677966101694914,0.0034407860013803,-1.2014724092927147,-0.0389530124412164,-1.1625193968514982,0.117637501075064,0.5807737860032801,1,
2009-08-01,65.7,10004.1,1089.1,2197.9,6717.2,12194.8,0,-0.0045454545454545,0.0119154789961868,-0.0706119450084107,0.7474932657078732,-0.818105210716284,-0.5471418678031892,0.5858637265539862,1,
2009-09-01,73.5,9927.8,995.4,2207.2,6725.2,12230.6,0,0.1187214611872145,-0.0076268729820774,2.1332637024962158,-1.0660249335949097,3.199288636091125,0.4062213428411143,0.9239049706906822,1,
2009-10-01,70.6,9976.7,1003.6,2218.8,6754.3,12193.2,0,-0.0394557823129252,0.0049255625616955,-0.6947698608273641,0.0988333357437255,-0.7936031965710897,0.5291934096012504,0.3234154553381571,0,
2009-11-01,67.4,9985.7,1017.4,2219.7,6748.6,12224.4,0,-0.0453257790368269,0.0009021018974209,-0.7997188875296721,-0.2745413300568112,-0.525177557472861,0.6268359606823913,0.039847046439601,0,
2009-12-01,72.5,10052.6,1021.6,2230.2,6800.8,12280.2,0,0.07566765578635,0.0066995803999718,1.363509444499305,0.263461095963184,1.100048348536121,-0.0729108018359432,0.1666552705025854,0,
2010-01-01,74.4,10056.1,1006.1,2241.5,6808.5,12285.8,0,0.0262068965517241,0.0003481686329904,0.4792059626089713,-0.3259459950306639,0.8051519576396353,0.4600075829009651,0.4946004962511076,0,
2010-02-01,73.6,10093.4,1005.2,2246.6,6841.7,12292.0,0,-0.0107526881720431,0.0037091914360436,-0.1815903932538296,-0.0140451538019329,-0.1675452394518966,0.5792183555746199,0.6030271581285055,1,
2010-03-01,73.6,10156.0,1052.0,2247.2,6856.9,12340.3,0,0.0,0.0062020726415281,0.0106557375650041,0.2172926831111641,-0.20663694554616,0.1436565908805262,0.0353728945222914,0,
2010-04-01,72.2,10182.3,1046.0,2257.0,6879.3,12447.1,0,-0.0190217391304347,0.0025896022055926,-0.3294318471172216,-0.1179423432203054,-0.2114895038969161,-0.1952238962983243,0.1323918433013203,0,
2010-05-01,73.6,10210.8,1041.7,2241.3,6927.9,12540.3,0,0.0193905817174513,0.0027989746913761,0.3573378183490994,-0.0985127057936602,0.4558505241427596,0.0125746915665611,0.2958965235705904,0,
2010-06-01,76.0,10231.3,1044.1,2243.7,6943.5,12544.3,0,0.032608695652174,0.0020076781447095,0.5936630255916819,-0.1719445368251201,0.7656075624168022,0.3366561942208819,0.2401563925507039,0,
2010-07-01,67.8,10268.1,1047.5,2246.2,6974.5,12554.2,0,-0.1078947368421052,0.0035968058799957,-1.918382411940802,-0.0244744640230495,-1.8939079479177523,-0.2241499537860634,-0.2096869250421939,0,
2010-08-01,68.9,10307.1,1053.7,2262.2,6991.2,12591.4,0,0.0162241887905605,0.0037981710345633,0.3007262269863402,-0.0057879019899888,0.306514128976329,-0.2739287521748736,-0.1306770303041563,0,
2010-09-01,68.2,10327.1,1056.1,2279.7,6991.3,12589.9,0,-0.0101596516690857,0.0019404100086348,-0.170987558752936,-0.178186978325527,0.0071994195725909,-0.5267314664562774,-0.0950376361176978,0,
2010-10-01,67.7,10386.4,1079.2,2297.9,7009.3,12592.5,0,-0.0073313782991202,0.0057421735046623,-0.120421169811472,0.1746143271242551,-0.2950354969357271,0.0062260172043976,-0.108961968290833,0,
2010-11-01,71.6,10433.6,1077.5,2323.4,7032.7,12605.1,0,0.0576070901033971,0.0045444042209044,1.0406065743152275,0.0634620770226897,0.9771444972925378,0.2297694733098005,-0.0220796394325366,0,
2010-12-01,74.5,10471.0,1078.7,2339.8,7052.5,12680.6,0,0.0405027932960895,0.0035845729182639,0.7348007303281209,-0.0256096753198617,0.7604104056479827,0.4808398020015978,-0.0229458322273399,0,
2011-01-01,74.2,10514.3,1085.0,2365.4,7063.8,12740.1,0,-0.0040268456375838,0.0041352306369972,-0.0613397933054027,0.025491021035424,-0.0868308143408268,0.5502413628665646,0.278233690035481,0,
2011-02-01,77.5,10540.6,1083.8,2373.5,7083.4,12776.6,0,0.0444743935309972,0.0025013552970716,0.8058085347118971,-0.1261316018526917,0.9319401365645889,0.535173242623915,0.3824713579668575,0,
2011-03-01,67.5,10619.7,1095.0,2404.4,7120.3,12742.7,0,-0.1290322580645161,0.0075043166423163,-2.2962978322609797,0.3381401224566889,-2.634437954717668,-0.5964428774979686,-0.0578015377481855,0,
2011-04-01,69.8,10652.1,1090.9,2430.4,7130.8,12721.3,0,0.0340740740740739,0.0030509336421933,0.6198623654486779,-0.0751310707022217,0.6949934361508996,-0.3358347940007264,0.1072032844329189,0,
2011-05-01,74.3,10672.2,1081.2,2425.1,7165.9,12705.3,0,0.0644699140401146,0.0018869518686457,1.1633062497094335,-0.1831478607146583,1.346454110424092,-0.1976634693808921,0.1687548866215112,0,
2011-06-01,71.5,10694.8,1076.6,2439.2,7179.0,12756.9,0,-0.0376850605652758,0.0021176514683007,-0.6631113211863257,-0.1617390802868145,-0.501372240899511,0.5133584352251602,-0.0415422211364043,0,
2011-07-01,63.7,10731.6,1085.7,2430.5,7215.4,12805.6,0,-0.109090909090909,0.0034409245614692,-1.9397686441969624,-0.0389401541504998,-1.9008284900464625,-0.3519155401739605,-0.3438751670873436,0,
2011-08-01,55.8,10750.3,1085.2,2433.8,7231.2,12799.7,0,-0.1240188383045526,0.0017425174251741,-2.2066634510157788,-0.1965512879036263,-2.010112163112153,-1.470770964686042,-0.8342172170334671,1,US Credit Rating Downgrade
2011-09-01,59.5,10783.2,1101.3,2446.7,7235.2,12781.7,0,0.0663082437275985,0.0030603797103339,1.196173544281135,-0.0742544814102145,1.2704280256913494,-0.8801708758224218,-0.1834062202986309,0,
2011-10-01,60.8,10802.9,1114.4,2446.9,7241.6,12791.9,0,0.0218487394957982,0.001826915943319,0.4012869512792344,-0.1887191575223804,0.5900061088016149,-0.0498926762063961,-0.2009041081901783,0,
2011-11-01,63.7,10806.8,1107.9,2454.7,7244.2,12782.7,0,0.0476973684210526,0.0003610141721204,0.8634317487794615,-0.3247539369294731,1.1881856857089346,1.0162066067339663,-0.2272821789760379,1,US Credit Rating Downgrade
2011-12-01,69.9,10817.8,1114.9,2444.8,7258.1,12898.5,0,0.097331240188383,0.0010178776326017,1.7508302906284028,-0.2637974133050482,2.014627703933451,1.2642731661480002,0.1920511451627891,1,US Credit Rating Downgrade
2012-01-01,75.0,10896.8,1130.4,2470.0,7296.4,12967.5,0,0.0729613733905578,0.0073027787535357,1.3151241187863476,0.3194375307953038,0.9956865879910438,1.3994999925444764,0.6748036581690401,1,US Credit Rating Downgrade
2012-02-01,75.3,10987.2,1145.9,2501.3,7340.0,13029.6,0,0.004,0.008296013508553,0.0821712982296097,0.4116091028971263,-0.3294378046675166,0.8936254957523261,0.9549160512431462,1,US Credit Rating Downgrade
2012-03-01,76.2,10993.9,1138.0,2500.5,7355.4,13066.4,0,0.0119521912350597,0.0006098004951216,0.2243476519014745,-0.3016667197407702,0.5260143716422447,0.3974210516552572,0.8308471089016288,1,
2012-04-01,76.4,11018.5,1137.4,2500.7,7380.5,13116.5,0,0.0026246719160105,0.0022376044897625,0.0575819584735391,-0.1506075139469926,0.2081894724205318,0.1349220131317533,0.7672110028381148,1,
2012-05-01,79.3,11006.8,1133.4,2486.6,7386.8,13112.5,0,0.0379581151832459,-0.0010618505241185,0.689304709840382,-0.4567949023488259,1.146099612189208,0.6267678187506615,0.7601966572514938,1,
2012-06-01,73.2,10989.8,1129.9,2461.2,7398.8,13097.2,0,-0.0769230769230768,-0.0015444997637823,-1.3646435059851003,-0.5015844538308313,-0.8630590521542693,0.1637433441518234,0.2805821979035404,0,
2012-07-01,72.3,11016.8,1134.7,2460.3,7421.8,12999.8,0,-0.0122950819672131,0.0024568236000654,-0.2091666825106287,-0.1302641158436527,-0.078902566666976,0.0680459977893209,0.1014840054605371,0,
2012-08-01,74.3,11056.0,1138.4,2498.5,7419.1,12961.6,0,0.0276625172890732,0.003558202018735,0.5052308458956074,-0.0280568785163309,0.5332877244119384,-0.1362246314697689,0.2452715936404463,0,
2012-09-01,78.3,11105.3,1151.9,2511.6,7441.8,13053.1,0,0.053835800807537,0.0044591172214181,0.973180107209762,0.0555474961214583,0.9176326110883036,0.4573392562777553,0.3105413002147894,0,
2012-10-01,82.6,11137.4,1141.2,2524.4,7471.9,13142.0,0,0.0549169859514686,0.0028905117376387,0.9925104976473902,-0.0900181244099892,1.082528622057379,0.8444829858525406,0.4562644918209306,0,
2012-11-01,82.7,11178.4,1169.4,2509.9,7499.1,13315.7,0,0.0012106537530267,0.0036812900676999,0.0323008830446084,-0.0166343835595949,0.0489352666042034,0.6830321665832955,0.2734037675567632,0,
2012-12-01,72.9,11181.2,1180.1,2497.2,7503.9,13642.7,0,-0.1185006045949214,0.0002504830745009,-2.1080035566101283,-0.3350111545532683,-1.77299240205686,-0.2138428377984258,0.1217482092396647,0,
2013-01-01,73.8,11252.4,1193.1,2543.4,7515.8,12845.5,0,0.0123456790123455,0.0063678317175257,0.2313827766532896,0.2326750230339932,-0.0012922463807035,-0.5751164606111201,0.1346832626207102,0,
2013-02-01,77.6,11290.5,1194.2,2561.7,7534.6,12813.9,0,0.051490514905149,0.003385944331876,0.9312489981527432,-0.0440422855152476,0.9752912836679908,-0.2663311215898576,0.2083505224967189,0,
2013-03-01,78.6,11290.1,1181.9,2535.8,7572.4,12852.1,0,0.0128865979381442,-3.5428014702576505e-05,0.2410538067164385,-0.361543527126935,0.6025973338433736,0.5255321237102203,0.1558446429558972,0,
2013-04-01,76.4,11281.1,1184.1,2512.2,7584.8,12893.4,0,-0.0279898218829515,-0.0007971585725546,-0.4897712136504262,-0.4322316526486904,-0.0575395610017358,0.5067830188365428,-0.0341667208872885,0,
2013-05-01,84.5,11321.6,1189.3,2526.9,7605.4,12954.2,0,0.1060209424083769,0.0035900754359061,1.906192522196235,-0.0250990450795913,1.9312915672758264,0.8254497800391546,0.2795593292246486,0,
2013-06-01,84.1,11344.4,1189.5,2529.7,7625.3,12955.7,0,-0.0047337278106509,0.0020138496325607,-0.0739780620380805,-0.1713718265624362,0.0973937645243557,0.6570485902661486,0.5912903569881846,1,
2013-07-01,85.1,11372.6,1193.6,2549.3,7629.7,12941.8,0,0.0118906064209274,0.0024858079757414,0.2232465837736999,-0.1275743836741412,0.3508209674478411,0.7931687664160076,0.6499758926262753,1,
2013-08-01,82.1,11406.6,1190.8,2550.2,7665.5,12969.6,0,-0.035252643948296,0.0029896417705714,-0.6196224116530223,-0.0808189185507909,-0.5388034931022314,-0.0301962537100115,0.3976267631645716,0,
2013-09-01,77.5,11445.9,1191.4,2560.5,7694.0,13027.5,0,-0.0560292326431181,0.0034453737309978,-0.9910847589550476,-0.0385272739648994,-0.952557484990148,-0.3801800035481795,0.1384342933589847,0,
2013-10-01,73.2,11498.0,1194.6,2566.0,7737.4,12974.6,0,-0.0554838709677418,0.0045518482600757,-0.9813342974601678,0.0641528792622815,-1.0454871767224494,-0.845616051604943,-0.0262236425944675,0,
2013-11-01,75.1,11562.5,1205.3,2577.9,7779.3,12998.9,0,0.0259562841530054,0.0056096712471733,0.4747252910580037,0.1623181994282548,0.3124070916297489,-0.5618791900276162,-0.2960377218688138,0,
2013-12-01,82.5,11593.2,1193.7,2591.3,7808.2,13019.1,0,0.0985352862849535,0.0026551351351351,1.7723572985439708,-0.1118609278148775,1.8842182263588485,0.3837127137553827,0.0017663551036016,0,
2014-01-01,81.2,11578.8,1177.5,2589.4,7811.9,13079.5,0,-0.0157575757575757,-0.0012421074422939,-0.2710722286895022,-0.4735226330756512,0.202450404386149,0.7996919074582488,-0.022962072073347,0,
2014-02-01,81.6,11636.9,1208.9,2610.8,7817.2,13148.0,0,0.0049261083743841,0.0050177911355235,0.0987290881371763,0.1073920904585609,-0.0086630023213846,0.692668542807871,0.0653946763901273,0,
2014-03-01,80.0,11722.3,1236.3,2608.1,7877.9,13219.9,0,-0.0196078431372548,0.0073387242306799,-0.3399107362810999,0.3227732488836906,-0.6626839851647905,-0.156298861033342,0.1137069263610203,0,
2014-04-01,84.1,11762.3,1234.7,2639.0,7888.6,13270.2,0,0.05125,0.0034122996340308,0.9269488585802624,-0.0415965297454621,0.9685453883257246,0.0990661336131831,0.449379020535716,0,
2014-05-01,81.9,11807.3,1243.5,2636.3,7927.5,13312.9,0,-0.0261593341260403,0.0038257823724952,-0.4570441240941262,-0.0032255868755046,-0.4538185372186216,-0.0493190446858958,0.3216747490609875,0,
